date,game,minimum,prediction,confidence,score,actual_total,went_over,result,reasoning
2025-10-27,Portland Trail Blazers @ Los Angeles Lakers,221.5,MAYBE,77,77,230.0,True,SKIPPED,Elite offense (avg ORtg: 116.7) | Fast pace (101.4) | Portland Trail Blazers hot (WARM)
2025-10-27,Phoenix Suns @ Utah Jazz,220.0,MAYBE,74,74,272.0,True,SKIPPED,Elite offense (avg ORtg: 116.7) | Above average pace (99.8) | Utah Jazz hot (HOT)
2025-10-27,Denver Nuggets @ Minnesota Timberwolves,231.0,NO,57,57,241.0,True,SKIPPED,Elite offense (avg ORtg: 122.6) | Above average pace (99.8) | Moderate buffer (14.9 pts above minimum)
2025-10-27,Toronto Raptors @ San Antonio Spurs,223.0,MAYBE,77,77,224.0,True,SKIPPED,Elite offense (avg ORtg: 118.5) | Fast pace (100.1) | Toronto Raptors hot (HOT)
2025-10-27,Phoenix Suns @ Utah Jazz,220.0,MAYBE,74,74,272.0,True,SKIPPED,Elite offense (avg ORtg: 116.7) | Above average pace (99.8) | Utah Jazz hot (HOT)
2025-10-27,Toronto Raptors @ San Antonio Spurs,223.0,MAYBE,77,77,224.0,True,SKIPPED,Elite offense (avg ORtg: 118.5) | Fast pace (100.1) | Toronto Raptors hot (HOT)
2025-10-27,Boston Celtics @ New Orleans Pelicans,206.5,NO,45,45,212.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.8) | Average pace (96.9) | Boston Celtics hot (HOT)
2025-10-27,Denver Nuggets @ Minnesota Timberwolves,231.0,NO,57,57,241.0,True,SKIPPED,Elite offense (avg ORtg: 122.6) | Above average pace (99.8) | Moderate buffer (14.9 pts above minimum)
2025-10-27,Brooklyn Nets @ Houston Rockets,219.5,MAYBE,70,70,246.0,True,SKIPPED,Elite offense (avg ORtg: 118.5) | Average pace (98.0) | Both teams hot (WARM/HOT)
2025-10-27,Atlanta Hawks @ Chicago Bulls,220.5,MAYBE,77,77,251.0,True,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (101.9) | Atlanta Hawks hot (HOT)
2025-10-27,Orlando Magic @ Philadelphia 76ers,220.0,YES,95,95,260.0,True,WIN,Elite offense (avg ORtg: 116.6) | Fast pace (100.2) | Both teams hot (HOT/HOT)
2025-10-27,Cleveland Cavaliers @ Detroit Pistons,225.5,NO,62,62,211.0,False,SKIPPED,Elite offense (avg ORtg: 117.4) | Fast pace (101.5) | Moderate buffer (14.9 pts above minimum)
2025-10-27,Memphis Grizzlies @ Golden State Warriors,213.0,NO,64,64,249.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.0) | Fast pace (101.3) | Memphis Grizzlies hot (WARM)
2025-10-27,Oklahoma City Thunder @ Dallas Mavericks,216.5,NO,50,50,195.0,False,SKIPPED,Above-avg offense (avg ORtg: 112.1) | Fast pace (101.0) | Good buffer (15.2 pts above minimum)
2025-10-27,Oklahoma City Thunder @ Dallas Mavericks,216.5,NO,50,50,195.0,False,SKIPPED,Above-avg offense (avg ORtg: 112.1) | Fast pace (101.0) | Good buffer (15.2 pts above minimum)
2025-11-01,Houston Rockets @ Boston Celtics,223.5,MAYBE,73,73,229.0,True,SKIPPED,Elite offense (avg ORtg: 121.9) | Average pace (96.9) | Both teams hot (HOT/HOT)
2025-11-01,Sacramento Kings @ Milwaukee Bucks,218.5,MAYBE,74,74,268.0,True,SKIPPED,Strong offense (avg ORtg: 114.4) | Fast pace (101.6) | Sacramento Kings hot (WARM)
2025-11-01,Dallas Mavericks @ Detroit Pistons,212.5,NO,42,42,232.0,True,SKIPPED,Fast pace (101.8) | Moderate buffer (14.9 pts above minimum) | Both teams rested (3+ days)
2025-11-01,Orlando Magic @ Washington Wizards,214.0,NO,57,57,219.0,True,SKIPPED,Fast pace (101.7) | Orlando Magic hot (HOT) | Good buffer (15.2 pts above minimum)
2025-11-01,Minnesota Timberwolves @ Charlotte Hornets,225.5,MAYBE,72,72,227.0,True,SKIPPED,Elite offense (avg ORtg: 119.4) | Fast pace (100.2) | Moderate buffer (14.8 pts above minimum)
2025-11-01,Golden State Warriors @ Indiana Pacers,208.5,NO,52,52,223.0,True,SKIPPED,Fast pace (100.9) | Indiana Pacers hot (WARM) | Good buffer (15.1 pts above minimum)
2025-11-01,Minnesota Timberwolves @ Charlotte Hornets,225.5,MAYBE,72,72,227.0,True,SKIPPED,Elite offense (avg ORtg: 119.4) | Fast pace (100.2) | Moderate buffer (14.8 pts above minimum)
2025-11-01,Golden State Warriors @ Indiana Pacers,208.5,NO,52,52,223.0,True,SKIPPED,Fast pace (100.9) | Indiana Pacers hot (WARM) | Good buffer (15.1 pts above minimum)
2025-11-01,Orlando Magic @ Washington Wizards,214.0,NO,57,57,219.0,True,SKIPPED,Fast pace (101.7) | Orlando Magic hot (HOT) | Good buffer (15.2 pts above minimum)
2025-11-01,Houston Rockets @ Boston Celtics,223.5,MAYBE,73,73,229.0,True,SKIPPED,Elite offense (avg ORtg: 121.9) | Average pace (96.9) | Both teams hot (HOT/HOT)
2025-11-01,Dallas Mavericks @ Detroit Pistons,212.5,NO,42,42,232.0,True,SKIPPED,Fast pace (101.8) | Moderate buffer (14.9 pts above minimum) | Both teams rested (3+ days)
2025-11-01,Sacramento Kings @ Milwaukee Bucks,218.5,MAYBE,74,74,268.0,True,SKIPPED,Strong offense (avg ORtg: 114.4) | Fast pace (101.6) | Sacramento Kings hot (WARM)
2025-11-08,Dallas Mavericks @ Washington Wizards,207.5,NO,35,35,216.0,True,SKIPPED,Fast pace (102.8) | Good buffer (15.2 pts above minimum)
2025-11-08,Dallas Mavericks @ Washington Wizards,207.5,NO,35,35,216.0,True,SKIPPED,Fast pace (102.8) | Good buffer (15.2 pts above minimum)
2025-11-08,Los Angeles Lakers @ Atlanta Hawks,218.0,MAYBE,72,72,224.0,True,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (100.8) | Atlanta Hawks hot (HOT)
2025-11-08,Chicago Bulls @ Cleveland Cavaliers,226.0,NO,62,62,250.0,True,SKIPPED,Elite offense (avg ORtg: 117.4) | Fast pace (102.2) | Moderate buffer (14.8 pts above minimum)
2025-11-08,Portland Trail Blazers @ Miami Heat,231.0,MAYBE,79,79,267.0,True,SKIPPED,Elite offense (avg ORtg: 117.5) | Fast pace (104.2) | Portland Trail Blazers hot (WARM)
2025-11-08,New Orleans Pelicans @ San Antonio Spurs,212.0,NO,55,55,245.0,True,SKIPPED,Strong offense (avg ORtg: 114.2) | Above average pace (98.4) | Both teams neutral form
2025-11-08,Indiana Pacers @ Denver Nuggets,218.0,MAYBE,72,72,217.0,False,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.2) | Indiana Pacers hot (WARM)
2025-11-08,Toronto Raptors @ Philadelphia 76ers,224.0,YES,90,90,250.0,True,WIN,Elite offense (avg ORtg: 118.5) | Fast pace (100.4) | Both teams hot (HOT/HOT)
2025-11-08,Phoenix Suns @ Los Angeles Clippers,215.0,NO,58,58,217.0,True,SKIPPED,Elite offense (avg ORtg: 116.3) | Average pace (97.6) | Good buffer (15.0 pts above minimum)
2025-11-08,Indiana Pacers @ Denver Nuggets,218.0,MAYBE,72,72,217.0,False,SKIPPED,Strong offense (avg ORtg: 114.8) | Fast pace (100.2) | Indiana Pacers hot (WARM)
2025-11-08,New Orleans Pelicans @ San Antonio Spurs,212.0,NO,55,55,245.0,True,SKIPPED,Strong offense (avg ORtg: 114.2) | Above average pace (98.4) | Both teams neutral form
2025-11-08,Portland Trail Blazers @ Miami Heat,231.0,MAYBE,79,79,267.0,True,SKIPPED,Elite offense (avg ORtg: 117.5) | Fast pace (104.2) | Portland Trail Blazers hot (WARM)
2025-11-08,Chicago Bulls @ Cleveland Cavaliers,226.0,NO,62,62,250.0,True,SKIPPED,Elite offense (avg ORtg: 117.4) | Fast pace (102.2) | Moderate buffer (14.8 pts above minimum)
2025-11-08,Los Angeles Lakers @ Atlanta Hawks,218.0,MAYBE,72,72,224.0,True,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (100.8) | Atlanta Hawks hot (HOT)
2025-11-08,Phoenix Suns @ Los Angeles Clippers,215.0,NO,58,58,217.0,True,SKIPPED,Elite offense (avg ORtg: 116.3) | Average pace (97.6) | Good buffer (15.0 pts above minimum)
2025-11-08,Toronto Raptors @ Philadelphia 76ers,224.0,YES,90,90,250.0,True,WIN,Elite offense (avg ORtg: 118.5) | Fast pace (100.4) | Both teams hot (HOT/HOT)
2025-10-25,Phoenix Suns @ Denver Nuggets,228.0,NO,68,68,244.0,True,SKIPPED,Elite offense (avg ORtg: 121.8) | Above average pace (98.9) | Both teams neutral form
2025-10-25,Indiana Pacers @ Memphis Grizzlies,206.5,NO,57,57,231.0,True,SKIPPED,Fast pace (101.8) | Both teams hot (WARM/WARM) | Moderate buffer (14.8 pts above minimum)
2025-10-25,Charlotte Hornets @ Philadelphia 76ers,223.0,MAYBE,77,77,246.0,True,SKIPPED,Elite offense (avg ORtg: 118.2) | Above average pace (99.8) | Philadelphia 76ers hot (HOT)
2025-10-25,Oklahoma City Thunder @ Atlanta Hawks,224.5,YES,82,82,217.0,False,LOSS,Elite offense (avg ORtg: 117.3) | Fast pace (100.5) | Atlanta Hawks hot (HOT)
2025-10-25,Chicago Bulls @ Orlando Magic,219.5,NO,69,69,208.0,False,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (101.3) | Orlando Magic hot (HOT)
2025-10-25,Phoenix Suns @ Denver Nuggets,228.0,NO,68,68,244.0,True,SKIPPED,Elite offense (avg ORtg: 121.8) | Above average pace (98.9) | Both teams neutral form
2025-10-25,Indiana Pacers @ Memphis Grizzlies,206.5,NO,57,57,231.0,True,SKIPPED,Fast pace (101.8) | Both teams hot (WARM/WARM) | Moderate buffer (14.8 pts above minimum)
2025-10-25,Charlotte Hornets @ Philadelphia 76ers,223.0,MAYBE,77,77,246.0,True,SKIPPED,Elite offense (avg ORtg: 118.2) | Above average pace (99.8) | Philadelphia 76ers hot (HOT)
2025-10-25,Oklahoma City Thunder @ Atlanta Hawks,224.5,YES,82,82,217.0,False,LOSS,Elite offense (avg ORtg: 117.3) | Fast pace (100.5) | Atlanta Hawks hot (HOT)
2025-10-25,Chicago Bulls @ Orlando Magic,219.5,NO,69,69,208.0,False,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (101.3) | Orlando Magic hot (HOT)
2025-11-02,Philadelphia 76ers @ Brooklyn Nets,213.0,MAYBE,75,75,234.0,True,SKIPPED,Strong offense (avg ORtg: 114.5) | Above average pace (99.2) | Both teams hot (HOT/WARM)
2025-11-02,Utah Jazz @ Charlotte Hornets,220.0,YES,82,82,229.0,True,WIN,Elite offense (avg ORtg: 116.2) | Fast pace (100.3) | Utah Jazz hot (HOT)
2025-11-02,Atlanta Hawks @ Cleveland Cavaliers,224.5,YES,84,84,226.0,True,WIN,Elite offense (avg ORtg: 116.8) | Fast pace (102.0) | Atlanta Hawks hot (HOT)
2025-11-02,Chicago Bulls @ New York Knicks,225.5,YES,83,83,244.0,True,WIN,Elite offense (avg ORtg: 119.4) | Fast pace (100.8) | Both teams neutral form
2025-11-02,Memphis Grizzlies @ Toronto Raptors,217.5,YES,85,85,221.0,True,WIN,Strong offense (avg ORtg: 114.5) | Fast pace (101.6) | Both teams hot (WARM/HOT)
2025-11-02,New Orleans Pelicans @ Oklahoma City Thunder,216.0,NO,52,52,243.0,True,SKIPPED,Strong offense (avg ORtg: 114.8) | Above average pace (98.4) | Moderate buffer (14.9 pts above minimum)
2025-11-02,San Antonio Spurs @ Phoenix Suns,222.0,MAYBE,70,70,248.0,True,SKIPPED,Elite offense (avg ORtg: 118.6) | Above average pace (99.0) | Both teams neutral form
2025-11-02,Chicago Bulls @ New York Knicks,225.5,YES,83,83,244.0,True,WIN,Elite offense (avg ORtg: 119.4) | Fast pace (100.8) | Both teams neutral form
2025-11-02,San Antonio Spurs @ Phoenix Suns,222.0,MAYBE,70,70,248.0,True,SKIPPED,Elite offense (avg ORtg: 118.6) | Above average pace (99.0) | Both teams neutral form
2025-11-02,Memphis Grizzlies @ Toronto Raptors,217.5,YES,85,85,221.0,True,WIN,Strong offense (avg ORtg: 114.5) | Fast pace (101.6) | Both teams hot (WARM/HOT)
2025-11-02,Atlanta Hawks @ Cleveland Cavaliers,224.5,YES,84,84,226.0,True,WIN,Elite offense (avg ORtg: 116.8) | Fast pace (102.0) | Atlanta Hawks hot (HOT)
2025-11-02,Utah Jazz @ Charlotte Hornets,220.0,YES,82,82,229.0,True,WIN,Elite offense (avg ORtg: 116.2) | Fast pace (100.3) | Utah Jazz hot (HOT)
2025-11-02,Philadelphia 76ers @ Brooklyn Nets,213.0,MAYBE,75,75,234.0,True,SKIPPED,Strong offense (avg ORtg: 114.5) | Above average pace (99.2) | Both teams hot (HOT/WARM)
2025-11-02,New Orleans Pelicans @ Oklahoma City Thunder,216.0,NO,52,52,243.0,True,SKIPPED,Strong offense (avg ORtg: 114.8) | Above average pace (98.4) | Moderate buffer (14.9 pts above minimum)
2025-11-02,Miami Heat @ Los Angeles Lakers,226.5,MAYBE,72,72,250.0,True,SKIPPED,Elite offense (avg ORtg: 117.0) | Fast pace (102.7) | Moderate buffer (14.9 pts above minimum)
2025-11-02,Miami Heat @ Los Angeles Lakers,226.5,MAYBE,72,72,250.0,True,SKIPPED,Elite offense (avg ORtg: 117.0) | Fast pace (102.7) | Moderate buffer (14.9 pts above minimum)
2025-11-09,Brooklyn Nets @ New York Knicks,216.0,MAYBE,77,77,232.0,True,SKIPPED,Elite offense (avg ORtg: 116.7) | Above average pace (99.0) | Brooklyn Nets hot (WARM)
2025-11-09,Detroit Pistons @ Philadelphia 76ers,222.5,YES,82,82,219.0,False,LOSS,Elite offense (avg ORtg: 117.3) | Fast pace (100.3) | Philadelphia 76ers hot (HOT)
2025-11-09,Boston Celtics @ Orlando Magic,214.0,YES,82,82,218.0,True,WIN,Elite offense (avg ORtg: 116.2) | Above average pace (98.4) | Both teams hot (HOT/HOT)
2025-11-09,Indiana Pacers @ Golden State Warriors,208.5,NO,52,52,197.0,False,SKIPPED,Fast pace (100.9) | Indiana Pacers hot (WARM) | Good buffer (15.1 pts above minimum)
2025-11-09,Minnesota Timberwolves @ Sacramento Kings,219.5,MAYBE,77,77,261.0,True,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (101.5) | Sacramento Kings hot (WARM)
2025-11-09,Oklahoma City Thunder @ Memphis Grizzlies,220.5,MAYBE,74,74,214.0,False,SKIPPED,Strong offense (avg ORtg: 114.9) | Fast pace (100.8) | Memphis Grizzlies hot (WARM)
2025-11-09,Houston Rockets @ Milwaukee Bucks,230.5,MAYBE,77,77,237.0,True,SKIPPED,Elite offense (avg ORtg: 122.3) | Above average pace (99.1) | Houston Rockets hot (HOT)
2025-11-09,Houston Rockets @ Milwaukee Bucks,230.5,MAYBE,77,77,237.0,True,SKIPPED,Elite offense (avg ORtg: 122.3) | Above average pace (99.1) | Houston Rockets hot (HOT)
2025-11-09,Oklahoma City Thunder @ Memphis Grizzlies,220.5,MAYBE,74,74,214.0,False,SKIPPED,Strong offense (avg ORtg: 114.9) | Fast pace (100.8) | Memphis Grizzlies hot (WARM)
2025-11-09,Brooklyn Nets @ New York Knicks,216.0,MAYBE,77,77,232.0,True,SKIPPED,Elite offense (avg ORtg: 116.7) | Above average pace (99.0) | Brooklyn Nets hot (WARM)
2025-11-09,Boston Celtics @ Orlando Magic,214.0,YES,82,82,218.0,True,WIN,Elite offense (avg ORtg: 116.2) | Above average pace (98.4) | Both teams hot (HOT/HOT)
2025-11-09,Detroit Pistons @ Philadelphia 76ers,222.5,YES,82,82,219.0,False,LOSS,Elite offense (avg ORtg: 117.3) | Fast pace (100.3) | Philadelphia 76ers hot (HOT)
2025-11-09,Minnesota Timberwolves @ Sacramento Kings,219.5,MAYBE,77,77,261.0,True,SKIPPED,Strong offense (avg ORtg: 115.6) | Fast pace (101.5) | Sacramento Kings hot (WARM)
2025-11-09,Indiana Pacers @ Golden State Warriors,208.5,NO,52,52,197.0,False,SKIPPED,Fast pace (100.9) | Indiana Pacers hot (WARM) | Good buffer (15.1 pts above minimum)
2025-10-26,New York Knicks @ Miami Heat,232.5,MAYBE,72,72,222.0,False,SKIPPED,Elite offense (avg ORtg: 120.2) | Fast pace (102.5) | Moderate buffer (14.9 pts above minimum)
2025-10-26,Milwaukee Bucks @ Cleveland Cavaliers,227.5,MAYBE,72,72,231.0,True,SKIPPED,Elite offense (avg ORtg: 118.5) | Fast pace (101.5) | Moderate buffer (14.9 pts above minimum)
2025-10-26,Indiana Pacers @ Minnesota Timberwolves,215.0,NO,59,59,224.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.0) | Fast pace (101.0) | Indiana Pacers hot (WARM)
2025-10-26,Toronto Raptors @ Dallas Mavericks,214.0,NO,57,57,268.0,True,SKIPPED,Fast pace (101.8) | Toronto Raptors hot (HOT) | Good buffer (15.0 pts above minimum)
2025-10-26,Portland Trail Blazers @ Los Angeles Clippers,217.0,NO,67,67,221.0,True,SKIPPED,Strong offense (avg ORtg: 115.5) | Above average pace (99.7) | Portland Trail Blazers hot (WARM)
2025-10-26,Charlotte Hornets @ Washington Wizards,217.5,NO,55,55,252.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.3) | Fast pace (101.3) | Both teams neutral form
2025-10-26,Milwaukee Bucks @ Cleveland Cavaliers,227.5,MAYBE,72,72,231.0,True,SKIPPED,Elite offense (avg ORtg: 118.5) | Fast pace (101.5) | Moderate buffer (14.9 pts above minimum)
2025-10-26,Indiana Pacers @ Minnesota Timberwolves,215.0,NO,59,59,224.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.0) | Fast pace (101.0) | Indiana Pacers hot (WARM)
2025-10-26,Toronto Raptors @ Dallas Mavericks,214.0,NO,57,57,268.0,True,SKIPPED,Fast pace (101.8) | Toronto Raptors hot (HOT) | Good buffer (15.0 pts above minimum)
2025-10-26,Portland Trail Blazers @ Los Angeles Clippers,217.0,NO,67,67,221.0,True,SKIPPED,Strong offense (avg ORtg: 115.5) | Above average pace (99.7) | Portland Trail Blazers hot (WARM)
2025-10-26,Los Angeles Lakers @ Sacramento Kings,214.5,NO,64,64,247.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.3) | Fast pace (101.2) | Sacramento Kings hot (WARM)
2025-10-26,Los Angeles Lakers @ Sacramento Kings,214.5,NO,64,64,247.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.3) | Fast pace (101.2) | Sacramento Kings hot (WARM)
2025-10-26,Brooklyn Nets @ San Antonio Spurs,212.5,NO,64,64,225.0,True,SKIPPED,Strong offense (avg ORtg: 114.5) | Above average pace (98.8) | Brooklyn Nets hot (WARM)
2025-10-26,Boston Celtics @ Detroit Pistons,216.5,MAYBE,74,74,232.0,True,SKIPPED,Elite offense (avg ORtg: 116.9) | Above average pace (98.5) | Boston Celtics hot (HOT)
2025-10-26,Brooklyn Nets @ San Antonio Spurs,212.5,NO,64,64,225.0,True,SKIPPED,Strong offense (avg ORtg: 114.5) | Above average pace (98.8) | Brooklyn Nets hot (WARM)
2025-10-26,New York Knicks @ Miami Heat,232.5,MAYBE,72,72,222.0,False,SKIPPED,Elite offense (avg ORtg: 120.2) | Fast pace (102.5) | Moderate buffer (14.9 pts above minimum)
2025-10-26,Boston Celtics @ Detroit Pistons,216.5,MAYBE,74,74,232.0,True,SKIPPED,Elite offense (avg ORtg: 116.9) | Above average pace (98.5) | Boston Celtics hot (HOT)
2025-10-26,Charlotte Hornets @ Washington Wizards,217.5,NO,55,55,252.0,True,SKIPPED,Above-avg offense (avg ORtg: 113.3) | Fast pace (101.3) | Both teams neutral form
2025-11-13,Indiana Pacers @ Phoenix Suns,212.0,NO,62,62,231.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.1) | Fast pace (100.1) | Indiana Pacers hot (WARM)
2025-11-13,Atlanta Hawks @ Utah Jazz,218.5,MAYBE,77,77,254.0,True,SKIPPED,Strong offense (avg ORtg: 114.7) | Fast pace (101.3) | Both teams hot (HOT/HOT)
2025-11-13,Atlanta Hawks @ Utah Jazz,218.5,MAYBE,77,77,254.0,True,SKIPPED,Strong offense (avg ORtg: 114.7) | Fast pace (101.3) | Both teams hot (HOT/HOT)
2025-11-13,Indiana Pacers @ Phoenix Suns,212.0,NO,62,62,231.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.1) | Fast pace (100.1) | Indiana Pacers hot (WARM)
2025-11-13,Toronto Raptors @ Cleveland Cavaliers,227.0,YES,82,82,239.0,True,WIN,Elite offense (avg ORtg: 118.7) | Fast pace (101.6) | Toronto Raptors hot (HOT)
2025-11-13,Toronto Raptors @ Cleveland Cavaliers,227.0,YES,82,82,239.0,True,WIN,Elite offense (avg ORtg: 118.7) | Fast pace (101.6) | Toronto Raptors hot (HOT)
2025-11-06,Los Angeles Clippers @ Phoenix Suns,215.0,NO,58,58,217.0,True,SKIPPED,Elite offense (avg ORtg: 116.3) | Average pace (97.6) | Good buffer (15.0 pts above minimum)
2025-11-06,Los Angeles Clippers @ Phoenix Suns,215.0,NO,58,58,217.0,True,SKIPPED,Elite offense (avg ORtg: 116.3) | Average pace (97.6) | Good buffer (15.0 pts above minimum)
2025-10-23,Oklahoma City Thunder @ Indiana Pacers,216.0,NO,67,67,276.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.4) | Fast pace (100.3) | Indiana Pacers hot (WARM)
2025-10-23,Denver Nuggets @ Golden State Warriors,224.5,MAYBE,73,73,268.0,True,SKIPPED,Elite offense (avg ORtg: 119.2) | Above average pace (99.8) | Both teams neutral form
2025-10-23,Oklahoma City Thunder @ Indiana Pacers,216.0,NO,67,67,276.0,True,SKIPPED,Above-avg offense (avg ORtg: 112.4) | Fast pace (100.3) | Indiana Pacers hot (WARM)
2025-10-23,Denver Nuggets @ Golden State Warriors,224.5,MAYBE,73,73,268.0,True,SKIPPED,Elite offense (avg ORtg: 119.2) | Above average pace (99.8) | Both teams neutral form
2025-10-30,Orlando Magic @ Charlotte Hornets,219.5,YES,82,82,230.0,True,WIN,Elite offense (avg ORtg: 116.5) | Fast pace (100.2) | Orlando Magic hot (HOT)
2025-10-30,Orlando Magic @ Charlotte Hornets,219.5,YES,82,82,230.0,True,WIN,Elite offense (avg ORtg: 116.5) | Fast pace (100.2) | Orlando Magic hot (HOT)
2025-10-30,Golden State Warriors @ Milwaukee Bucks,220.5,YES,80,80,230.0,True,WIN,Elite offense (avg ORtg: 116.1) | Fast pace (100.6) | Both teams neutral form
2025-10-30,Washington Wizards @ Oklahoma City Thunder,221.0,NO,65,65,235.0,True,SKIPPED,Strong offense (avg ORtg: 114.0) | Fast pace (101.0) | Good buffer (15.0 pts above minimum)
2025-10-30,Miami Heat @ San Antonio Spurs,228.5,MAYBE,75,75,208.0,False,SKIPPED,Elite offense (avg ORtg: 118.0) | Fast pace (102.4) | Good buffer (15.2 pts above minimum)
2025-10-30,Miami Heat @ San Antonio Spurs,228.5,MAYBE,75,75,208.0,False,SKIPPED,Elite offense (avg ORtg: 118.0) | Fast pace (102.4) | Good buffer (15.2 pts above minimum)
2025-10-30,Golden State Warriors @ Milwaukee Bucks,220.5,YES,80,80,230.0,True,WIN,Elite offense (avg ORtg: 116.1) | Fast pace (100.6) | Both teams neutral form
2025-10-30,Washington Wizards @ Oklahoma City Thunder,221.0,NO,65,65,235.0,True,SKIPPED,Strong offense (avg ORtg: 114.0) | Fast pace (101.0) | Good buffer (15.0 pts above minimum)
2025-11-11,Golden State Warriors @ Oklahoma City Thunder,222.5,NO,65,65,228.0,True,SKIPPED,Elite offense (avg ORtg: 116.7) | Above average pace (99.8) | Good buffer (15.1 pts above minimum)
2025-11-11,Memphis Grizzlies @ New York Knicks,220.0,YES,84,84,253.0,True,WIN,Elite offense (avg ORtg: 116.4) | Fast pace (100.9) | Memphis Grizzlies hot (WARM)
2025-11-11,Toronto Raptors @ Brooklyn Nets,213.5,MAYBE,75,75,228.0,True,SKIPPED,Strong offense (avg ORtg: 114.7) | Above average pace (99.7) | Both teams hot (HOT/WARM)
